sci_name,lat_species,lon_species,microplastics_measurement,unit,concentration_class_range,mesh_size_mm,lat_microplastic,lon_microplastic,dist_meters
Hippopus hippopus,-18.730037,-173.95391,,,,,,,
Hippopus hippopus,-13.520657,-172.192716,,,,,,,
Hippopus hippopus,13.425609,144.830895,,,,,,,
Hippopus hippopus,15.534775,145.752254,,,,,,,
Hippopus hippopus,1.200725,103.748104,,,,,,,
Hippopus hippopus,-14.24654,-170.694898,0.003886,pieces/m3,0.0005-0.005,0.33,-14.5595,-170.636333,36332.81466712053
Hippopus hippopus,-14.2052,-169.5517,,,,,,,
Hippopus hippopus,18.416667,94.25,,,,,,,
Hippopus hippopus,-8.510356,179.123719,,,,,,,
Malpulutta kretseri,6.1,80.333333,,pieces/10 mins,1-2,,6.8631,79.8595,99976.60961735842
Malpulutta kretseri,6.477381,80.163044,,pieces/10 mins,1-2,,6.8631,79.8595,54645.04709566378
Malpulutta kretseri,7.14563,80.055501,,pieces/10 mins,1-2,,6.8631,79.8595,38300.9233815773
Malpulutta kretseri,6.208911,80.108205,,pieces/10 mins,1-2,,6.8631,79.8595,77902.05911877839
Malpulutta kretseri,6.482398,80.129619,,pieces/10 mins,1-2,,6.8631,79.8595,51969.42765978221
Malpulutta kretseri,7.305859,80.142613,,pieces/10 mins,1-2,,6.8631,79.8595,58546.13450184787
Malpulutta kretseri,6.38184,80.358639,,pieces/10 mins,1-2,,6.8631,79.8595,77187.31159224422
Malpulutta kretseri,6.1,80.3,,pieces/10 mins,1-2,,6.8631,79.8595,98069.59201545552
Malpulutta kretseri,6.7791,80.3686,,pieces/10 mins,1-2,,6.8631,79.8595,57439.73549808858
Malpulutta kretseri,6.6827,80.3991,,pieces/10 mins,1-2,,6.8631,79.8595,63338.44690322196
Malpulutta kretseri,7.1216,79.9297,,pieces/10 mins,1-2,,6.8631,79.8595,29841.887490731962
Malpulutta kretseri,6.1,80.5166,,,,,,,
Malpulutta kretseri,6.716667,80.116667,,pieces/10 mins,1-2,,6.8631,79.8595,32946.67783306593
Malpulutta kretseri,6.4666,80.1166,,pieces/10 mins,1-2,,6.8631,79.8595,52610.89180993726
Malpulutta kretseri,6.3666,80.1666,,pieces/10 mins,1-2,,6.8631,79.8595,64990.90243678825
Malpulutta kretseri,6.6166,80.2833,,pieces/10 mins,1-2,,6.8631,79.8595,54581.352618772486
Malpulutta kretseri,6.0,80.5166,,,,,,,
Malpulutta kretseri,6.283333,80.166667,,pieces/10 mins,1-2,,6.8631,79.8595,73036.23950927086
Malpulutta kretseri,6.183333,80.416667,,pieces/10 mins,1-2,,6.8631,79.8595,97834.49552797464
Malpulutta kretseri,6.5447,80.2825,,pieces/10 mins,1-2,,6.8631,79.8595,58942.12150861116
Malpulutta kretseri,6.0666,80.3,,,,,,,
Malpulutta kretseri,6.483409,80.136014,,pieces/10 mins,1-2,,6.8631,79.8595,52293.54074256069
Malpulutta kretseri,6.36806,80.186823,,pieces/10 mins,1-2,,6.8631,79.8595,66067.19355270205
Malpulutta kretseri,6.0983,80.3152,,pieces/10 mins,1-2,,6.8631,79.8595,99088.85724354132
Bryconops vibex,5.63000011,-67.12799835,,,,,,,
Bryconops vibex,5.63000011,-67.12999725,,,,,,,
Bryconops vibex,5.63000011,-67.12599945,,,,,,,
Bryconops vibex,5.56899977,-67.34400177,,,,,,,
Bryconops vibex,5.62861013,-67.12779999,,,,,,,
Bryconops vibex,5.63332987,-67.12779999,,,,,,,
Bryconops vibex,5.63806009,-67.11560059,,,,,,,
Bryconops vibex,5.63332987,-67.51000214,,,,,,,
Bryconops vibex,5.63332987,-67.12390137,,,,,,,
Chaetostoma stannii,10.85700035,-68.77500153,,,,,,,
Chaetostoma stannii,10.31900024,-68.28250122,,,,,,,
Chaetostoma stannii,10.31200027,-68.28199768,,,,,,,
Chaetostoma stannii,10.55500031,-68.76599884,,,,,,,
Chaetostoma stannii,10.55500031,-68.62400055,,,,,,,
Chaetostoma stannii,10.36600018,-68.36699677,,,,,,,
Chaetostoma stannii,10.4989996,-68.64299774,,,,,,,
Chaetostoma stannii,10.56200027,-68.73500061,,,,,,,
Chaetostoma stannii,10.46899986,-68.65299988,,,,,,,
Chaetostoma stannii,10.44099998,-68.69599915,,,,,,,
Chaetostoma stannii,10.59799957,-68.66899872,,,,,,,
Chaetostoma stannii,10.47999954,-69.48200226,,,,,,,
Chaetostoma stannii,10.75,-69.33329773,,,,,,,
Chaetostoma stannii,10.36600018,-68.61799622,,,,,,,
Chaetostoma stannii,10.08329964,-68.08329773,,,,,,,
Chaetostoma stannii,10.48700047,-68.66000366,,,,,,,
Chaetostoma yurubiense,10.48330021,-68.86669922,,,,,,,
Chaetostoma yurubiense,10.30000019,-68.28330231,,,,,,,
Chaetostoma yurubiense,10.29699993,-68.28099823,,,,,,,
Chaetostoma yurubiense,10.4989996,-68.8730011,,,,,,,
Chaetostoma yurubiense,10.56499958,-68.73300171,,,,,,,
Chaetostoma yurubiense,10.42889977,-68.67919922,,,,,,,
Chaetostoma yurubiense,10.56669998,-68.73329926,,,,,,,
Chaetostoma yurubiense,10.42860031,-68.67970276,,,,,,,
Cordylancistrus perijae,10.57400036,-72.56400299,,,,,,,
Cordylancistrus perijae,10.57299995,-72.56500244,,,,,,,
Cordylancistrus perijae,11.08329964,-72.13330078,,,,,,,
Cordylancistrus perijae,10.66670036,-72.16670227,,,,,,,
Cordylancistrus perijae,10.86100006,-72.3690033,,,,,,,
Cordylancistrus perijae,10.75,-72.16670227,,,,,,,
Cordylancistrus torbesensis,8.0333004,-71.98329926,,,,,,,
Cordylancistrus torbesensis,7.71500015,-72.1269989,,,,,,,
Cordylancistrus torbesensis,7.96000004,-71.67700195,,,,,,,
Cordylancistrus torbesensis,7.67582989,-72.23439789,,,,,,,
Cordylancistrus torbesensis,7.68599987,-72.25099945,,,,,,,
Cordylancistrus torbesensis,7.80833006,-72.26249695,,,,,,,
Cordylancistrus torbesensis,7.80800009,-72.25800323,,,,,,,
Cordylancistrus torbesensis,7.87200022,-72.16799927,,,,,,,
Cordylancistrus torbesensis,7.84499979,-72.29699707,,,,,,,
Cordylancistrus torbesensis,7.94700003,-72.14800262,,,,,,,
Corydoras concolor,6.31899977,-67.09700012,,,,,,,
Corydoras concolor,5.93333006,-67.34999847,,,,,,,
Corydoras concolor,6.33333015,-67.16670227,,,,,,,
Corydoras concolor,5.50500011,-67.58599854,,,,,,,
Corydoras concolor,5.80499983,-67.52500153,,,,,,,
Corydoras concolor,6.21899986,-67.17500305,,,,,,,
Creagrutus gyrospilus,9.25166988,-70.26670074,,,,,,,
Creagrutus gyrospilus,8.93299961,-70.05599976,,,,,,,
Creagrutus gyrospilus,8.95586014,-70.43379974,,,,,,,
Creagrutus gyrospilus,8.86771965,-70.49340057,,,,,,,
Creagrutus gyrospilus,9.41499996,-69.91699982,,,,,,,
Creagrutus gyrospilus,8.95355988,-70.42019653,,,,,,,
Creagrutus gyrospilus,9.92500019,-69.35559845,,,,,,,
Creagrutus gyrospilus,9.27200031,-69.36399841,,,,,,,
Creagrutus gyrospilus,9.39167023,-70.00830078,,,,,,,
Creagrutus gyrospilus,9.41800022,-69.39900208,,,,,,,
Creagrutus gyrospilus,8.75,-70.75,,,,,,,
Farlowella venezuelensis,10.13799953,-63.12799835,0.0,pieces/m3,0-0.0005,0.335,10.88,-63.47,91737.96964329977
Farlowella venezuelensis,10.11400032,-63.68399811,0.0,pieces/m3,0-0.0005,0.335,10.45,-64.35,83204.36837832093
Farlowella venezuelensis,10.11639977,-63.69620132,0.0,pieces/m3,0-0.0005,0.335,10.45,-64.35,81872.42924511679
Farlowella venezuelensis,9.93900013,-63.1230011,,,,,,,
Farlowella venezuelensis,9.89999962,-63.04499817,,,,,,,
Farlowella venezuelensis,9.90332985,-63.15060043,,,,,,,
Farlowella venezuelensis,10.22000027,-62.99720001,0.0,pieces/m3,0-0.0005,0.335,10.98,-63.17,87652.21520490469
Helogenes uruyensis,6.30372,-62.82960129,,,,,,,
Helogenes uruyensis,5.91277981,-62.76029968,,,,,,,
Helogenes uruyensis,6.04693985,-62.82500076,,,,,,,
Helogenes uruyensis,6.23380995,-62.88299942,,,,,,,
Helogenes uruyensis,5.90389013,-62.7364006,,,,,,,
Helogenes uruyensis,6.03944016,-62.81719971,,,,,,,
Helogenes uruyensis,5.90639019,-62.76190186,,,,,,,
Helogenes uruyensis,5.76000023,-62.63750076,,,,,,,
Helogenes uruyensis,5.71000004,-62.55379868,,,,,,,
Helogenes uruyensis,6.00889015,-62.78110123,,,,,,,
Hyphessobrycon paucilepis,10.09300041,-70.24900055,,,,,,,
Hyphessobrycon paucilepis,10.10719967,-70.49250031,,,,,,,
Hyphessobrycon paucilepis,10.10719967,-70.47750092,,,,,,,
Hyphessobrycon tuyensis,10.14299965,-66.80799866,,,,,,,
Hyphessobrycon tuyensis,10.32219982,-66.25330353,0.0,pieces/m3,0-0.0005,0.335,10.7,-66.05,48147.98740882464
Laimosemion gransabanae,5.29899979,-61.37099838,,,,,,,
Laimosemion gransabanae,5.36667013,-61.18330002,,,,,,,
Laimosemion gransabanae,5.83333015,-61.45000076,,,,,,,
Laimosemion gransabanae,5.06699991,-60.99399948,,,,,,,
Laimosemion gransabanae,5.03499985,-60.97299957,,,,,,,
Laimosemion gransabanae,4.97700024,-61.36500168,,,,,,,
Laimosemion gransabanae,5.28100014,-61.33499908,,,,,,,
Laimosemion gransabanae,5.40999985,-61.0340004,,,,,,,
Laimosemion gransabanae,5.4829998,-61.31700134,,,,,,,
Laimosemion gransabanae,5.3670001,-61.51699829,,,,,,,
Laimosemion gransabanae,5.1500001,-61.18299866,,,,,,,
Laimosemion gransabanae,5.2420001,-61.60400009,,,,,,,
Laimosemion gransabanae,5.32999992,-61.18209839,,,,,,,
Laimosemion gransabanae,5.32600021,-61.18199921,,,,,,,
Laimosemion gransabanae,5.31400013,-61.1629982,,,,,,,
Laimosemion gransabanae,5.28900003,-61.14400101,,,,,,,
Laimosemion gransabanae,5.26300001,-61.11999893,,,,,,,
Laimosemion gransabanae,5.20599985,-61.09400177,,,,,,,
Laimosemion gransabanae,5.53332996,-61.29999924,,,,,,,
Laimosemion gransabanae,5.0,-61.16669846,,,,,,,
Laimosemion gransabanae,5.31666994,-61.15000153,,,,,,,
Laimosemion gransabanae,4.90999985,-61.08800125,,,,,,,
Laimosemion gransabanae,5.16666985,-61.06669998,,,,,,,
Laimosemion gransabanae,5.09700012,-61.10800171,,,,,,,
Laimosemion gransabanae,5.94099999,-61.10800171,,,,,,,
Laimosemion gransabanae,5.62209988,-61.36100006,,,,,,,
Laimosemion gransabanae,5.08300018,-61.41400146,,,,,,,
Laimosemion gransabanae,5.83300018,-61.45000076,,,,,,,
Laimosemion gransabanae,5.67600012,-61.54499817,,,,,,,
Laimosemion gransabanae,5.76999998,-61.47399902,,,,,,,
Laimosemion gransabanae,5.8460002,-61.46699905,,,,,,,
Laimosemion gransabanae,5.61399984,-61.36100006,,,,,,,
Laimosemion gransabanae,5.57700014,-61.31200027,,,,,,,
Laimosemion gransabanae,5.46199989,-61.25999832,,,,,,,
Laimosemion gransabanae,5.45900011,-61.25500107,,,,,,,
Laimosemion gransabanae,5.3829999,-61.20999908,,,,,,,
Laimosemion gransabanae,5.33699989,-61.18700027,,,,,,,
Laimosemion gransabanae,5.16699982,-61.06700134,,,,,,,
Laimosemion gransabanae,5.31699991,-61.15000153,,,,,,,
Laimosemion gransabanae,5.6960001,-61.86800003,,,,,,,
Laimosemion gransabanae,5.6420002,-61.35400009,,,,,,,
Laimosemion gransabanae,5.54899979,-61.33300018,,,,,,,
Laimosemion gransabanae,5.83099985,-61.42499924,,,,,,,
Laimosemion gransabanae,5.24900007,-61.11100006,,,,,,,
Laimosemion gransabanae,5.15299988,-61.10200119,,,,,,,
Laimosemion gransabanae,4.63332987,-61.5,,,,,,,
Laimosemion gransabanae,4.5960002,-61.49399948,,,,,,,
Laimosemion gransabanae,5.45699978,-61.56600189,,,,,,,
Laimosemion gransabanae,5.77299976,-61.40299988,,,,,,,
Laimosemion gransabanae,5.62699986,-61.36999893,,,,,,,
Laimosemion gransabanae,5.32000017,-61.18000031,,,,,,,
Laimosemion gransabanae,4.80800009,-61.33200073,,,,,,,
Laimosemion gransabanae,5.22499991,-61.15000153,,,,,,,
Laimosemion gransabanae,5.83300018,-61.58300018,,,,,,,
Laimosemion gransabanae,5.37900019,-61.10100174,,,,,,,
Laimosemion lyricauda,6.25,-62.79999924,,,,,,,
Laimosemion lyricauda,6.23380995,-62.88299942,,,,,,,
Laimosemion lyricauda,6.27099991,-62.88100052,,,,,,,
Laimosemion lyricauda,6.01000023,-62.78749847,,,,,,,
Laimosemion lyricauda,5.72628021,-62.58280182,,,,,,,
Laimosemion lyricauda,5.70035982,-62.55540085,,,,,,,
Laimosemion lyricauda,6.23055983,-62.86109924,,,,,,,
Laimosemion lyricauda,6.23332977,-62.86109924,,,,,,,
Laimosemion lyricauda,6.5,-62.83330154,,,,,,,
Laimosemion lyricauda,5.68333006,-62.53329849,,,,,,,
Laimosemion lyricauda,5.65899992,-62.52199936,,,,,,,
Laimosemion lyricauda,5.70333004,-62.57180023,,,,,,,
Laimosemion lyricauda,6.23099995,-62.86100006,,,,,,,
Laimosemion lyricauda,6.28000021,-62.89699936,,,,,,,
Laimosemion lyricauda,5.90639019,-62.76190186,,,,,,,
Laimosemion lyricauda,5.70396996,-62.57789993,,,,,,,
Laimosemion lyricauda,5.6880002,-62.42919922,,,,,,,
Laimosemion lyricauda,5.76000023,-62.63750076,,,,,,,
Laimosemion lyricauda,5.7184701,-62.59140015,,,,,,,
Laimosemion sape,4.45800018,-63.38000107,,,,,,,
Laimosemion sape,4.74800015,-63.36500168,,,,,,,
Laimosemion sape,4.7677002,-63.46580124,,,,,,,
Laimosemion sape,4.76776981,-63.46580124,,,,,,,
Laimosemion sape,5.32833004,-63.41579819,,,,,,,
Lebiasina provenzanoi,5.03499985,-60.97299957,,,,,,,
Lebiasina provenzanoi,4.56699991,-61.52999878,,,,,,,
Lebiasina provenzanoi,5.3670001,-61.51699829,,,,,,,
Lebiasina provenzanoi,5.45900011,-61.25500107,,,,,,,
Lebiasina provenzanoi,5.3829999,-61.20999908,,,,,,,
Lebiasina provenzanoi,5.33699989,-61.18700027,,,,,,,
Lebiasina provenzanoi,5.32999992,-61.18099976,,,,,,,
Lebiasina provenzanoi,5.31400013,-61.1629982,,,,,,,
Lebiasina provenzanoi,5.28900003,-61.14400101,,,,,,,
Lebiasina provenzanoi,5.26300001,-61.11999893,,,,,,,
Lebiasina provenzanoi,5.2420001,-61.10400009,,,,,,,
Lebiasina provenzanoi,5.20599985,-61.09400177,,,,,,,
Lebiasina provenzanoi,4.41400003,-61.7179985,,,,,,,
Lebiasina provenzanoi,4.52600002,-61.52399826,,,,,,,
Lebiasina provenzanoi,4.98400021,-61.25699997,,,,,,,
Lebiasina provenzanoi,5.79199982,-61.75600052,,,,,,,
Lebiasina provenzanoi,5.6500001,-61.41669846,,,,,,,
Lebiasina provenzanoi,5.78299999,-61.50099945,,,,,,,
Lebiasina provenzanoi,4.46199989,-61.61700058,,,,,,,
Lebiasina provenzanoi,5.01100016,-61.11100006,,,,,,,
Neblinichthys roraima,5.08500004,-60.70000076,,,,,,,
Neblinichthys roraima,5.1079998,-60.69800186,,,,,,,
Neblinichthys roraima,5.07000017,-60.92959976,,,,,,,
Neblinichthys roraima,5.08125019,-60.92409897,,,,,,,
Neblinichthys roraima,5.0079999,-61.11000061,,,,,,,
Phenacorhamdia taphorni,9.52449989,-70.09449768,,,,,,,
Phenacorhamdia taphorni,8.85550022,-70.01380157,,,,,,,
Phenacorhamdia taphorni,8.93400002,-70.05999756,,,,,,,
Phenacorhamdia taphorni,8.85599995,-70.01399994,,,,,,,
Phenacorhamdia taphorni,8.76667023,-70.25,,,,,,,
Phenacorhamdia taphorni,8.82388973,-70.07779694,,,,,,,
Poecilia dauli,9.97500038,-71.10099792,,,,,,,
Poecilia dauli,10.4090004,-68.19200134,,,,,,,
Poecilia dauli,10.97399998,-68.38300323,0.0,pieces/m3,0-0.0005,0.335,11.63,-68.1,80418.31295655329
Rhamdia guasarensis,10.88140011,-72.50080109,,,,,,,
Rhamdia guasarensis,10.88099957,-72.50099945,,,,,,,
Tridacna gigas,-13.812428,-171.992833,,,,,,,
Tridacna gigas,-13.881517,-171.97442,,,,,,,
Tridacna gigas,-13.841429,-171.96818,,,,,,,
Tridacna gigas,-13.922625,-171.888238,,,,,,,
Tridacna gigas,-13.82311,-171.887151,,,,,,,
Tridacna gigas,-13.982099,-171.872541,,,,,,,
Tridacna gigas,-13.94088,-171.868991,,,,,,,
Tridacna gigas,-13.976874,-171.842996,,,,,,,
Tridacna gigas,-13.812424,-171.825317,,,,,,,
Tridacna gigas,-13.897797,-171.801184,,,,,,,
Tridacna gigas,-18.844392,-159.986209,,,,,,,
Tridacna gigas,-18.879761,-159.766889,,,,,,,
Tridacna gigas,-21.335226,-159.675478,0.005344,pieces/m3,0.005-1,0.33,-21.1485,-159.833,28267.760898547123
Tridacna gigas,-16.547875,-151.7867,0.016755,pieces/m3,0.005-1,0.33,-16.667,-151.716167,15836.545917935711
Tridacna gigas,-16.554554,-151.722936,0.016755,pieces/m3,0.005-1,0.33,-16.667,-151.716167,13004.055762914459
Tridacna gigas,18.416667,94.25,,,,,,,
Tridacna gigas,18.335756,94.343266,,,,,,,
Tridacna gigas,5.88828,95.2541,,,,,,,
Tridacna gigas,5.85629,95.2743,,,,,,,
Tridacna gigas,3.696688,96.825364,,,,,,,
Tridacna gigas,4.21048,101.976,,,,,,,
Tridacna gigas,3.105977,105.654717,,,,,,,
Tridacna gigas,16.305702,111.791808,,,,,,,
Tridacna gigas,7.373313,113.802376,,,,,,,
Tridacna gigas,-21.9415,113.830291,0.151131,pieces/m3,0.005-1,0.333,-21.84425,113.91275,14792.487067089558
Tridacna gigas,5.868089,116.097183,,,,,,,
Tridacna gigas,20.730374,116.922336,,,,,,,
Tridacna gigas,8.008376,117.212117,,,,,,,
Tridacna gigas,2.28019,118.286799,,,,,,,
Tridacna gigas,4.165467,118.621089,,,,,,,
Tridacna gigas,4.052105,118.632351,,,,,,,
Tridacna gigas,4.20363,118.692,,,,,,,
Tridacna gigas,9.747882,118.777075,0.008303,pieces/m3,0.005-1,0.33,10.548833,119.044167,94776.21238331868
Tridacna gigas,9.90789,118.795441,0.008303,pieces/m3,0.005-1,0.33,10.548833,119.044167,77170.10261281412
Tridacna gigas,4.016931,118.796964,,,,,,,
Tridacna gigas,11.213245,119.402036,0.008303,pieces/m3,0.005-1,0.33,10.548833,119.044167,84773.87499637765
Tridacna gigas,-8.441327,119.567416,0.004,pieces/m3,0.0005-0.005,0.00045,-8.6522,119.713,28614.307298427746
Tridacna gigas,-8.4983,119.608878,0.004,pieces/m3,0.0005-0.005,0.00045,-8.6522,119.713,20751.17886274723
Tridacna gigas,-8.580724,119.61002,0.004,pieces/m3,0.0005-0.005,0.00045,-8.6522,119.713,13976.16866118163
Tridacna gigas,10.443601,119.662898,0.008303,pieces/m3,0.005-1,0.33,10.548833,119.044167,69886.48986140547
Tridacna gigas,-8.27492,119.832374,0.004,pieces/m3,0.0005-0.005,0.00045,-8.6522,119.713,44226.59903405448
Tridacna gigas,15.516553,119.927681,,,,,,,
Tridacna gigas,8.849491,119.93329,,,,,,,
Tridacna gigas,11.822495,120.052012,0.068217,pieces/m3,0.005-1,0.33,12.254333,120.349667,59017.716035821606
Tridacna gigas,16.226311,120.111431,,,,,,,
Tridacna gigas,16.247354,120.152957,,,,,,,
Tridacna gigas,11.882069,120.208039,0.068217,pieces/m3,0.005-1,0.33,12.254333,120.349667,44960.417369008814
Tridacna gigas,13.608742,120.805583,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,91267.96262494978
Tridacna gigas,13.674601,120.819314,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,83712.92788314454
Tridacna gigas,13.407966,120.819899,,,,,,,
Tridacna gigas,13.435331,120.822107,,,,,,,
Tridacna gigas,13.6508,120.867091,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,86400.21211279508
Tridacna gigas,13.625797,120.889206,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,89343.25955493632
Tridacna gigas,13.721998,120.934412,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,78876.87347858796
Tridacna gigas,13.548802,120.937309,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,98500.53635681118
Tridacna gigas,13.612043,120.943783,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,91428.01640948889
Tridacna gigas,13.610288,120.951871,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,91737.45348729676
Tridacna gigas,13.686725,120.954392,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,83156.15407004727
Tridacna gigas,13.750126,120.955344,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,76037.24204059431
Tridacna gigas,13.50215,120.956803,,,,,,,
Tridacna gigas,13.7913,120.989426,1580.0,pieces/m3,>=10,0.075,14.40829,120.84619,72154.6161971956
Tridacna gigas,9.610659,121.211191,,,,,,,
Tridacna gigas,-12.23975,122.97928,,,,,,,
Tridacna gigas,-12.27657,122.99363,,,,,,,
Tridacna gigas,-12.23258,122.999,,,,,,,
Tridacna gigas,-12.28371,123.00805,,,,,,,
Tridacna gigas,-12.27729,123.01128,,,,,,,
Tridacna gigas,-12.27738,123.01132,,,,,,,
Tridacna gigas,-12.28571,123.08947,,,,,,,
Tridacna gigas,10.871041,123.556882,0.588512,pieces/m3,0.005-1,0.33,10.743017,124.164733,69184.09431381669
Tridacna gigas,9.536666,123.625587,0.156267,pieces/m3,0.005-1,0.33,9.510167,123.531,10940.666110999304
Tridacna gigas,1.745479,124.60685,0.264115,pieces/m3,0.005-1,0.33,1.556833,124.761167,27029.274174347956
Tridacna gigas,1.657112,124.674498,0.264115,pieces/m3,0.005-1,0.33,1.556833,124.761167,14701.391707423936
Tridacna gigas,1.675297,124.706501,0.264115,pieces/m3,0.005-1,0.33,1.556833,124.761167,14448.39500085973
Tridacna gigas,9.173706,124.722773,0.016599,pieces/m3,0.005-1,0.33,9.984617,125.027,97052.0838101965
Tridacna gigas,1.764364,124.746476,0.264115,pieces/m3,0.005-1,0.33,1.556833,124.761167,23015.549191349644
Tridacna gigas,-8.556185,125.499524,,,,,,,
Tridacna gigas,7.059769,125.619107,,,,,,,
Tridacna gigas,6.92871,125.672,,,,,,,
Tridacna gigas,-8.424482,125.69749,,,,,,,
Tridacna gigas,7.016202,125.701057,,,,,,,
Tridacna gigas,7.022878,125.749409,,,,,,,
Tridacna gigas,-3.524267,128.211697,,,,,,,
Tridacna gigas,-3.522333,128.215133,,,,,,,
Tridacna gigas,-3.51975,128.2191,,,,,,,
Tridacna gigas,-3.51482,128.221718,,,,,,,
Tridacna gigas,-3.516767,128.222383,,,,,,,
Tridacna gigas,-3.515278,128.227417,,,,,,,
Tridacna gigas,-3.5127,128.228983,,,,,,,
Tridacna gigas,-3.501391,128.242689,,,,,,,
Tridacna gigas,-1.904345,129.802412,0.012258,pieces/m3,0.005-1,0.33,-1.028,129.899167,97530.88328957195
Tridacna gigas,-1.899718,129.957601,0.012258,pieces/m3,0.005-1,0.33,-1.028,129.899167,96641.58522118429
Tridacna gigas,0.138044,130.18344,0.01161,pieces/m3,0.005-1,0.33,0.132333,129.943667,26698.87744266882
Tridacna gigas,-0.730774,130.381256,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,22052.82143778416
Tridacna gigas,-0.734582,130.428317,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,20132.016473629992
Tridacna gigas,-0.530651,130.455262,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,5067.555888243998
Tridacna gigas,-0.498818,130.475039,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,7202.5794515656125
Tridacna gigas,-0.526786,130.593619,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,12426.496954356646
Tridacna gigas,-0.568858,130.627841,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,15600.647549088377
Tridacna gigas,-0.400195,130.629063,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,23873.477086705607
Tridacna gigas,-0.549814,130.633565,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,16284.952083301
Tridacna gigas,-0.59102,130.637103,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,16909.85932663753
Tridacna gigas,-0.478438,130.653797,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,20690.00587565473
Tridacna gigas,-0.43687,130.668062,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,24413.61595123744
Tridacna gigas,-0.429497,130.677707,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,25760.561019078163
Tridacna gigas,-0.582092,130.686735,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,22245.617227200768
Tridacna gigas,-0.530738,130.694322,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,23255.82656193508
Tridacna gigas,-0.524354,130.72297,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,26515.975448254605
Tridacna gigas,-0.588949,130.730133,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,27128.833076441464
Tridacna gigas,-0.49717,130.732593,0.369431,pieces/m3,0.005-1,0.33,-0.562667,130.487833,28192.732654643616
Tridacna gigas,-2.023741,130.736331,,,,,,,
